steam_id_number,game_title,release_month,release_year,release_price,lowest_estimated_owners_number,highest_estimated_owners_number,average_estimated_owners_number,developer,publisher,estimated_revenue
9412,Unexplored 2: The Wayfarer's Legacy,May,2022,24.99,20000.0,50000.0,35000.0,Ludomotion,Big Sugar,874650.0
9413,Romancing SaGa 2,December,2017,7.49,20000.0,50000.0,35000.0,"Square Enix, ArtePiazza",Square Enix,262150.0
9414,SpellForce 2 - Demons of the Past,January,2014,19.99,200000.0,500000.0,350000.0,"THQ Nordic, Mind Over Matter Studios",THQ Nordic,6996499.999999999
9415,3dSen VR,June,2019,19.99,20000.0,50000.0,35000.0,Geod Studio,Geod Studio,699650.0
9416,Disc Creatures,October,2019,14.99,20000.0,20000.0,20000.0,PICORINNE SOFT,DANGEN Entertainment,299800.0
9417,Sands of Aura,October,2021,24.99,20000.0,20000.0,20000.0,Chashu Entertainment,Freedom Games,499799.99999999994
9418,The Ambassador: Fractured Timelines,August,2020,14.99,20000.0,20000.0,20000.0,tinyDino Games,The Quantum Astrophysicists Guild,299800.0
9419,~Azur Ring~virgin and slave's phylacteries,July,2020,13.99,20000.0,20000.0,20000.0,PinkPeachStudio,PinkPeach,279800.0
9420,Agarest: Generations of War 2,February,2015,19.99,20000.0,50000.0,35000.0,Idea Factory,Ghostlight LTD,699650.0
9421,My Village Life,August,2020,11.99,20000.0,20000.0,20000.0,Papucs Games,Papucs Games,239800.0
9422,Cardpocalypse,October,2020,12.49,20000.0,20000.0,20000.0,Gambrinous,Versus Evil,249800.0
9423,Creature Creator,August,2022,0.99,20000.0,50000.0,35000.0,Daniel Lochner,Daniel Lochner,34650.0
9424,The Amber Throne,July,2015,14.99,20000.0,50000.0,35000.0,Joshua Missile,Joshua Missile,524650.0
9425,The Alliance Alive HD Remastered,January,2020,39.99,20000.0,20000.0,20000.0,FURYU Corporation,"NIS America, Inc.",799800.0
9426,XP Girls,November,2019,1.99,20000.0,20000.0,20000.0,OneShark,SakuraGame,39800.0
9427,SaGa SCARLET GRACE: AMBITIONS,August,2018,8.99,20000.0,20000.0,20000.0,Square Enix,Square Enix,179800.0
9428,Tesla Force,November,2020,16.99,20000.0,50000.0,35000.0,10tons Ltd,10tons Ltd,594650.0
9429,Depth of Extinction,September,2018,14.99,20000.0,50000.0,35000.0,HOF Studios,HOF Studios,524650.0
9430,Aveyond 4: Shadow of the Mist,February,2016,14.99,20000.0,50000.0,35000.0,"Amaranth Games, LLC",Komodo,524650.0
9431,Ys IX -Monstrum NOX-,January,2022,54.99,20000.0,20000.0,20000.0,Nihon Falcom,Clouded Leopard Entertainment,1099800.0
9432,Magic Scroll Tactics / マジックスクロールタクティクス / 魔法卷轴 / 魔法捲軸,April,2018,11.99,20000.0,50000.0,35000.0,オートリ電子,"オートリ電子, Gamera Games",419650.0
9433,Wasteland Remastered,February,2020,5.99,20000.0,50000.0,35000.0,"inXile Entertainment, Krome Studios",inXile Entertainment,209650.0
9434,Bravery Network Online,February,2021,24.99,20000.0,20000.0,20000.0,GLOAM,GLOAM,499799.99999999994
9435,TouHou Nil Soul,February,2020,7.99,20000.0,20000.0,20000.0,"Re零同人社, 二色幽紫蝶",二色幽紫蝶,159800.0
9436,VERSUS: The Lost Ones,August,2015,3.99,20000.0,20000.0,20000.0,Choice of Games,Choice of Games,79800.0
9437,A Healer Only Lives Twice,June,2016,4.99,20000.0,50000.0,35000.0,Pon Pon Games,PLAYISM,174650.0
9438,Alien Shooter - Last Hope,November,2020,4.99,50000.0,100000.0,75000.0,Sigma Team Inc.,Sigma Team Inc.,374250.0
9439,Atelier Firis: The Alchemist and the Mysterious Journey DX,April,2021,39.99,20000.0,20000.0,20000.0,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",799800.0
9440,Data Hacker: Initiation,July,2014,0.99,1000000.0,2000000.0,1500000.0,New Reality Games,New Reality Games,1485000.0
9441,DUNGEONS OF CHAOS,September,2017,8.99,20000.0,20000.0,20000.0,Volker Elzner,Volker Elzner,179800.0
9442,Skeletal Avenger,September,2021,7.47,20000.0,20000.0,20000.0,10tons Ltd,10tons Ltd,149400.0
9443,Winged Sakura: Mindy's Arc,November,2014,9.99,20000.0,20000.0,20000.0,WINGED SAKURA GAMES,WINGED SAKURA GAMES,199800.0
9444,Ages of Mages: The last keeper,February,2019,11.99,20000.0,20000.0,20000.0,YFC games,YFC games,239800.0
9445,Heavenworld,April,2020,11.99,20000.0,20000.0,20000.0,Helios Production,Helios Production,239800.0
9446,Ghostlore,April,2022,15.99,20000.0,50000.0,35000.0,"Andrew Teo, Adam Teo",AT-AT Games,559650.0
9447,Shadowplay: Metropolis Foe,August,2021,9.99,20000.0,20000.0,20000.0,Crossingstar Studio,2P Games,199800.0
9448,EBOLA 2,January,2021,12.99,100000.0,200000.0,150000.0,indie_games_studio,indie_games_studio,1948500.0
9449,Deskmate Girl,June,2020,1.99,20000.0,50000.0,35000.0,Mk-II,Mk-II,69650.0
9450,Atelier Lydie & Suelle: The Alchemists and the Mysterious Paintings DX,April,2021,39.99,20000.0,20000.0,20000.0,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",799800.0
9451,Transcendence,July,2015,14.99,20000.0,50000.0,35000.0,Kronosaur Productions,Kronosaur Productions,524650.0
9452,Zombie Exodus: Safe Haven,October,2016,4.99,20000.0,20000.0,20000.0,Hosted Games,Hosted Games,99800.0
9453,Wolflord - Werewolf Online,August,2019,2.49,100000.0,200000.0,150000.0,LizardFactory,LizardFactory,373500.00000000006
9454,"Precipice of Darkness, Episode Two",October,2008,7.99,100000.0,200000.0,150000.0,Hothead Games,Hothead Games,1198500.0
9455,M.E.A.T. RPG,February,2021,11.99,20000.0,20000.0,20000.0,Trippin Bears,Trippin Bears,239800.0
9456,Lost Dimension,October,2017,24.99,20000.0,50000.0,35000.0,FURYU Corporation,Ghostlight LTD,874650.0
9457,Treasure chest Corps-結界を維持するため、魔物を退治した,May,2019,8.09,20000.0,50000.0,35000.0,WhitePeach,WhitePeach,283150.0
9458,Purgatory,June,2016,0.99,50000.0,100000.0,75000.0,Eduard Mirica,New Reality Games,74250.0
9459,SpellMaster: The Saga,February,2022,15.99,20000.0,20000.0,20000.0,Spellbook Creations,Valkyrie Initiative,319800.0
9460,KingSim,May,2020,9.99,20000.0,20000.0,20000.0,Fuzzy Pixel Game Studio,Fuzzy Pixel Game Studio,199800.0
9461,Xuan-Yuan Sword 2,February,2021,4.99,20000.0,20000.0,20000.0,"DOMO Studio, SOFTSTAR ENTERTAINMENT",SOFTSTAR ENTERTAINMENT,99800.0
9462,Machina of the Planet Tree -Planet Ruler-,July,2015,12.99,20000.0,50000.0,35000.0,Denneko Yuugi,Sekai Project,454650.0
9463,Aron's Adventure,April,2021,29.99,20000.0,20000.0,20000.0,"Tim van Kan, Tom Raudys",TiMer Games,599800.0
9464,Doors of Insanity,January,2022,16.99,20000.0,20000.0,20000.0,OneShark,Neon Doctrine,339799.99999999994
9465,The Viking Way,October,2020,14.99,20000.0,50000.0,35000.0,Ice Lava Games,Ice Lava Games,524650.0
9466,Candice DeBébé's Incredibly Trick Lifestyle,March,2016,4.99,20000.0,20000.0,20000.0,Havishamone Games,Havishamone Games,99800.0
9467,Crown Champion: Legends of the Arena,October,2016,3.99,20000.0,50000.0,35000.0,Pilgrim Adventures,GrabTheGames,139650.0
9468,Wizardry 6: Bane of the Cosmic Forge,September,2013,4.99,100000.0,200000.0,150000.0,Sir-Tech,"Drecom Co. Ltd., Nightdive Studios",748500.0
9469,Forever Home,October,2017,0.99,20000.0,20000.0,20000.0,Pixel Blade Games,Pixel Blade Games,19800.0
9470,Champion of the Gods,July,2015,4.99,20000.0,20000.0,20000.0,Choice of Games,Choice of Games,99800.0
9471,Citizen of Rome - Dynasty Ascendant,May,2019,9.99,50000.0,100000.0,75000.0,"Citizen of Rome - Dynasty Ascendant, Sathvik Software Solutions","Citizen of Rome - Dynasty Ascendant, Sathvik Software Solutions",749250.0
9472,Envy the Dead,September,2016,0.99,50000.0,100000.0,75000.0,Kazakov Oleg,Kazakov Oleg,74250.0
9473,Medieval Shopkeeper Simulator,May,2018,0.0,20000.0,50000.0,35000.0,David Moralejo Sánchez,GrabTheGames,0.0
9474,Chosen 2,March,2017,4.99,50000.0,100000.0,75000.0,Little Big Lee,Senpai Studios,374250.0
9475,The Moment We Met,October,2018,1.99,20000.0,50000.0,35000.0,萌约制作组,SakuraGame,69650.0
9476,Wanderlust Adventures,August,2015,9.99,50000.0,100000.0,75000.0,Yeti Trunk,Chucklefish,749250.0
9477,-The Sacrificial Girl of the Fantasy 3 Kingdoms-,February,2022,11.99,20000.0,20000.0,20000.0,selenophobia,"selenophobia, DreamStep",239800.0
9478,The Legend of Heroes: Sen no Kiseki II KAI -The Erebonian Civil War-,February,2021,17.49,20000.0,20000.0,20000.0,Nihon Falcom,Clouded Leopard Entertainment,349799.99999999994
9479,Riddled Corpses,June,2015,7.99,20000.0,50000.0,35000.0,Daniel Fernandez Chavez,Diabolical Mind,279650.0
9480,Salvation Prophecy,October,2013,19.99,50000.0,100000.0,75000.0,Firedance Games,Vertigo Gaming Inc.,1499249.9999999998
9481,Ling: A Road Alone,September,2019,9.99,20000.0,50000.0,35000.0,Chautauqua Software,Cheese Games,349650.0
9482,Beyond the Sunset 斜阳下的彼岸,October,2017,0.99,20000.0,20000.0,20000.0,凝冰剑斩,凝冰剑斩,19800.0
9483,Star Story: The Horizon Escape,September,2017,8.99,20000.0,20000.0,20000.0,EvilCoGames,EvilCoGames,179800.0
9484,A Long Way Down,August,2020,17.99,20000.0,20000.0,20000.0,Seenapsis Studio,"Goblinz Publishing, Maple Whispering Limited, Mugen Creations",359799.99999999994
9485,Fractured Online,September,2022,25.99,50000.0,100000.0,75000.0,Dynamight Studios,gamigo US Inc.,1949249.9999999998
9486,Ninja Village,May,2022,7.46,20000.0,20000.0,20000.0,"Kairosoft Co.,Ltd","Kairosoft Co.,Ltd",149200.0
9487,Snail Bob 2: Tiny Troubles,September,2015,4.99,20000.0,20000.0,20000.0,Hunter Hamster,Hunter Hamster,99800.0
9488,The Legend of Heroes: Zero no Kiseki Kai,December,2021,34.99,20000.0,20000.0,20000.0,Nihon Falcom,Clouded Leopard Entertainment,699800.0
9489,Arrest of a stone Buddha,February,2020,5.84,20000.0,20000.0,20000.0,yeo,yeo,116800.0
9490,Lolita Expedition,January,2022,5.99,20000.0,50000.0,35000.0,GIRLSOUL,"GIRLSOUL, DreamStep",209650.0
9491,Critadel,October,2021,19.99,20000.0,20000.0,20000.0,Pixelian Studio,"Nicalis, Inc.",399799.99999999994
9492,Don't Sink,April,2018,9.99,20000.0,50000.0,35000.0,"Fern Nigro, Christopher Anselmo, Daniel Marques",Studio Eris,349650.0
9493,Age of Gladiators II: Rome,August,2018,19.99,50000.0,100000.0,75000.0,Creative Storm Entertainment,Creative Storm Entertainment,1499249.9999999998
9494,Alder's Blood: Definitive Edition,April,2020,5.99,20000.0,20000.0,20000.0,Shockwork Games,No Gravity Games,119800.0
9495,幻想三國誌5/Fantasia Sango 5,August,2018,29.99,50000.0,100000.0,75000.0,"USERJOY Technology Co.,Ltd.","USERJOY Technology Co.,Ltd.",2249250.0
9496,The Amazing American Circus,September,2021,19.99,50000.0,100000.0,75000.0,"Klabater, Juggler Games",Klabater,1499249.9999999998
9497,Lantern Forge,July,2014,9.99,20000.0,50000.0,35000.0,Hearthfire Studios,Hearthfire Studios,349650.0
9498,The Wind and Wilting Blossom,December,2020,14.99,20000.0,20000.0,20000.0,Picklefeet Games,Picklefeet Games,299800.0
9499,AshenForest,June,2020,6.99,20000.0,20000.0,20000.0,GentleRaven Games,PsychoFlux Entertainment,139800.0
9500,Touhou Shoujo Tale of Beautiful Memories / 東方少女綺想譚,August,2019,29.99,20000.0,20000.0,20000.0,The N Main Shop,DLsite,599800.0
9501,Alluris,October,2019,9.99,20000.0,20000.0,20000.0,562 Interactive,562 Interactive,199800.0
9502,XXZ: XXL,September,2017,5.99,20000.0,20000.0,20000.0,L. Stotch,L. Stotch,119800.0
9503,The Adventurer - Episode 1: Beginning of the End,July,2017,4.99,100000.0,200000.0,150000.0,ZemunBRE,SA Industry,748500.0
9504,Zombie Playground,October,2016,9.99,20000.0,50000.0,35000.0,stealth.gg,stealth.gg,349650.0
9505,Radical Dungeon Sweeper,February,2018,12.99,20000.0,50000.0,35000.0,"Benjamin Soulé, Mathieu Leyssenne, Yoann Laulan",Benjamin Soulé,454650.0
9506,城堡传说：魔王觉醒,April,2019,11.99,20000.0,20000.0,20000.0,winwill工作室,winwill工作室,239800.0
9507,Bridge Constructor Playground,July,2014,1.99,50000.0,100000.0,75000.0,ClockStone,Headup,149250.0
9508,克苏鲁异闻录,August,2019,12.99,20000.0,50000.0,35000.0,LLC Blini Games,Surefire.Games,454650.0
9509,春秋,June,2022,17.99,20000.0,20000.0,20000.0,weiqian,INDIECN,359799.99999999994
9510,Epiphany City,April,2022,9.99,20000.0,20000.0,20000.0,"Cameron Ladjevardi, David Elliot",Big Shield Games,199800.0
9511,Peaceful Days,February,2020,9.99,20000.0,20000.0,20000.0,Nhat Nguyen,Nhat Nguyen,199800.0
9512,Leviathan ~A Survival RPG~,November,2018,4.99,20000.0,50000.0,35000.0,TechnoBrake,Kagura Games,174650.0
9513,Ancient Gods,August,2022,19.99,20000.0,20000.0,20000.0,Hexpion,Hexpion,399799.99999999994
9514,Kingdom Builders,June,2021,14.99,20000.0,20000.0,20000.0,ebb & flow games,ebb & flow games,299800.0
9515,Waste Walkers,June,2015,4.99,20000.0,50000.0,35000.0,Corrosive Studios LLC,Corrosive Studios LLC,174650.0
9516,DIMENSION REIGN - ROGUELIKE DECKBUILDER,March,2020,17.99,20000.0,20000.0,20000.0,ScopeNext Inc,PQube,359799.99999999994
9517,BossConstructor,October,2016,7.49,20000.0,50000.0,35000.0,Neomateria Games GmbH,Neomateria Games GmbH,262150.0
9518,Gaia Beyond,August,2020,14.99,100000.0,200000.0,150000.0,Warp Turtle,Warp Turtle,2248500.0
9519,Nearly Dead,September,2021,24.99,20000.0,20000.0,20000.0,"Mono Software, Inc.","Mono Software, Inc.",499799.99999999994
9520,Element Space,February,2019,24.99,20000.0,20000.0,20000.0,Sixth Vowel,Inca Games,499799.99999999994
9521,Coffee flavor of love 咖啡甜恋,February,2021,2.39,20000.0,20000.0,20000.0,"P.G.制作组, V.P. TEAM",33ParadoX&igstore,47800.0
9522,Age of Fear 3: The Legend,September,2017,29.99,20000.0,20000.0,20000.0,Leslaw Sliwko,Age of Fear,599800.0
9523,Monsters' Den: Book of Dread,June,2008,4.99,20000.0,50000.0,35000.0,Monstrum,Monstrum,174650.0
9524,牧剑(Tale Of Swords),December,2019,9.99,20000.0,20000.0,20000.0,喵鼎工作室,喵鼎工作室,199800.0
9525,Girls' civilization,January,2020,24.99,20000.0,20000.0,20000.0,Moondolino,Moondolino,499799.99999999994
9526,Zoop! - Hunter's Grimm,March,2017,1.99,200000.0,500000.0,350000.0,Warfare Studios,Senpai Studios,696500.0
9527,A Study in Steampunk: Choice by Gaslight,November,2015,3.99,20000.0,20000.0,20000.0,Hosted Games,Hosted Games,79800.0
9528,Himeko Sutori,January,2021,18.99,20000.0,20000.0,20000.0,"Rockwell Studios, LLC","Rockwell Studios, LLC",379799.99999999994
9529,Epic Manager - Create Your Own Adventuring Agency!,December,2016,17.99,50000.0,100000.0,75000.0,ManaVoid Entertainment,"ManaVoid Entertainment, Indie Asylum",1349249.9999999998
9530,Anonymous ME,July,2022,2.99,20000.0,50000.0,35000.0,RKTime,Chengdu longyuan Network Technology Co.Ltd,104650.00000000001
9531,Wizardry 7: Crusaders of the Dark Savant,September,2013,4.99,100000.0,200000.0,150000.0,Sir-Tech,"Drecom Co. Ltd., Nightdive Studios",748500.0
9532,涨粉二维码,August,2021,1.99,20000.0,50000.0,35000.0,Eternal Dream,Eternal Dream,69650.0
9533,Country Girl Keiko,January,2020,11.19,20000.0,50000.0,35000.0,Ota Guchi Field,Kagura Games,391650.0
9534,LifeZ - Survival,March,2018,9.99,20000.0,50000.0,35000.0,iDs Games,iDs Games,349650.0
9535,Attack Heroes,April,2017,9.99,20000.0,20000.0,20000.0,Ejoy Games,Ejoy Games,199800.0
9536,Magical Diary: Wolf Hall,February,2020,24.99,20000.0,20000.0,20000.0,Hanako Games,Hanako Games,499799.99999999994
9537,Kozue's Strange Journey,August,2020,11.24,20000.0,20000.0,20000.0,Asakiyumemishi,Kagura Games,224800.0
9538,救公主？救个屁！ Save the princess？Save a fart！,December,2021,1.99,20000.0,50000.0,35000.0,凌晨大黑狗,凌晨大黑狗,69650.0
9539,WhiteLily 2：梦醒少女,November,2020,4.99,20000.0,50000.0,35000.0,游学者狐狸,游学者狐狸,174650.0
9540,Not Tonight 2,February,2022,19.99,20000.0,20000.0,20000.0,PanicBarn,No More Robots,399799.99999999994
9541,Hard Time,August,2017,4.99,20000.0,20000.0,20000.0,MDickie,MDickie,99800.0
9542,列传：革新战争,January,2021,16.99,20000.0,50000.0,35000.0,Ash Game Studio,"Ash Game Studio, DreamStep",594650.0
9543,Hail to the King: Deathbat,October,2014,5.99,20000.0,20000.0,20000.0,Subscience Studios,Avenged Sevenfold,119800.0
9544,Gym Simulator,November,2018,1.99,20000.0,50000.0,35000.0,Schwarz Games,Kavkaz Sila Games,69650.0
9545,Gunlocked,April,2022,3.99,20000.0,20000.0,20000.0,FromLefcourt,FromLefcourt,79800.0
9546,The Dungeon of Lulu Farea,January,2019,12.99,20000.0,20000.0,20000.0,Galaxy Wars,DLsite,259800.0
9547,Unsouled,April,2022,19.99,20000.0,20000.0,20000.0,Megusta Game,NEOWIZ,399799.99999999994
9548,Kingdom of Atham: Crown of the Champions,January,2022,12.99,20000.0,20000.0,20000.0,Sofa Mauve Studio Inc.,Sofa Mauve Studio Inc.,259800.0
9549,Active DBG: Brave's Rage,April,2022,9.99,20000.0,20000.0,20000.0,ISVR,Astrolabe Games,199800.0
9550,Siege of Avalon: Anthology,April,2021,9.99,20000.0,20000.0,20000.0,"Digital Tome, General Arcade, Steffen Nyeland",SNEG,199800.0
9551,末代侠客,June,2021,3.99,20000.0,20000.0,20000.0,夜葬半歌,DreamStep,79800.0
9552,Erannorth Chronicles,September,2021,6.99,20000.0,20000.0,20000.0,Spyridon Thalassinos,Spyridon Thalassinos,139800.0
9553,Strain Tactics,May,2017,14.99,20000.0,20000.0,20000.0,Touch Dimensions Interactive,Touch Dimensions Interactive,299800.0
9554,Apostle: Rebellion,July,2022,15.99,20000.0,20000.0,20000.0,kamichichi,Kagura Games,319800.0
9555,Buccaneers!,March,2022,17.99,20000.0,20000.0,20000.0,Skyward Digital,Valkyrie Initiative,359799.99999999994
9556,Monster Girls and the Mysterious Adventure 2,August,2022,24.99,20000.0,20000.0,20000.0,NEKOTOKAGE GAMES,NEKOTOKAGE GAMES,499799.99999999994
9557,Heroes of a Broken Land,August,2014,3.74,20000.0,50000.0,35000.0,Winged Pixel Inc.,Winged Pixel Inc.,130900.00000000001
9558,Z Dawn,December,2019,9.99,20000.0,50000.0,35000.0,GoldenGod Games,GoldenGod Games,349650.0
9559,AZURA,November,2017,1.99,20000.0,50000.0,35000.0,CUTE ANIME GIRLS,Tranquility games,69650.0
9560,Tenderfoot Tactics,October,2020,24.99,20000.0,20000.0,20000.0,"Badru, Michael Bell, Isa Hutchinson, Taylor Thomas, Zoe Vartanian, Madison Pathe",Ice Water Games,499799.99999999994
9561,Ark of Artemis,May,2021,17.99,20000.0,50000.0,35000.0,Kujirabo。,OTAKU Plan,629650.0
9562,How to Build a Magnificent Kingdom,August,2022,24.99,20000.0,20000.0,20000.0,Irisfield,Kagura Games,499799.99999999994
9563,Lenna's Inception,January,2020,9.99,20000.0,20000.0,20000.0,Bytten Studio,Bytten Studio,199800.0
9564,Runic Rampage - Action RPG,May,2017,2.49,20000.0,20000.0,20000.0,Electrocosmos,Electrocosmos,49800.00000000001
9565,Radiant One,July,2018,2.99,20000.0,20000.0,20000.0,FNTASTIC,FNTASTIC,59800.00000000001
9566,This Grand Life,April,2018,11.99,20000.0,20000.0,20000.0,Poking Water Games,Poking Water Games,239800.0
9567,VRZ: Torment,June,2016,9.99,20000.0,20000.0,20000.0,StormBringer Studios,StormBringer Studios,199800.0
9568,Badiya: Desert Survival,November,2016,19.99,20000.0,50000.0,35000.0,Semaphore,Semaphore,699650.0
9569,Steam Marines,September,2013,19.99,100000.0,200000.0,150000.0,Worthless Bums,Red Barrels,2998499.9999999995
9570,Atelier Escha & Logy: Alchemists of the Dusk Sky DX,January,2020,39.99,20000.0,20000.0,20000.0,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",799800.0
9571,The Last Hex,December,2021,10.99,20000.0,20000.0,20000.0,That Indie Studio,That Indie Studio,219800.0
9572,Gladiator Trainer,November,2016,1.99,100000.0,200000.0,150000.0,Pilgrim Adventures,Senpai Studios,298500.0
9573,Omega Labyrinth Life,December,2019,59.99,20000.0,20000.0,20000.0,Matrix,D3PUBLISHER,1199800.0
9574,Dragon Fin Soup,November,2015,19.99,50000.0,100000.0,75000.0,"Grimm Bros, LLC","Grimm Bros, LLC",1499249.9999999998
9575,Wally and the FANTASTIC PREDATORS,September,2019,14.99,20000.0,20000.0,20000.0,Oscar Gonzalez,Oscar Gonzalez,299800.0
9576,Legends of Amberland: The Forgotten Crown,August,2019,19.99,20000.0,20000.0,20000.0,Silver Lemur Games,Silver Lemur Games,399799.99999999994
9577,At Home Alone II,August,2019,1.99,20000.0,50000.0,35000.0,阿正不经,0Cube,69650.0
9578,Chinese Paladin：Sword and Fairy 6,July,2015,14.99,20000.0,50000.0,35000.0,SOFTSTAR TECHNOLOGY(BEIJING),SOFTSTAR ENTERTAINMENT,524650.0
9579,Childhood grocery 辣条杂货店 学校小卖部 :令人感动的童年回忆，经典策略模拟经营解密,August,2017,5.99,20000.0,50000.0,35000.0,"独立游戏开发组：, 萌逗, joy",stone lnternational,209650.0
9580,Vampire: The Masquerade — Parliament of Knives,October,2021,7.99,20000.0,20000.0,20000.0,Choice of Games,Choice of Games,159800.0
9581,Nelke & the Legendary Alchemists ~Ateliers of the New World~,March,2019,59.99,20000.0,20000.0,20000.0,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",1199800.0
9582,好久不见 - Long Time No See,September,2020,4.99,50000.0,100000.0,75000.0,"SleepwalkStudio, 橙光游戏",橙光游戏,374250.0
9583,DesktopMMD3:Miss Fish,January,2021,2.79,20000.0,50000.0,35000.0,DesktopMMD Team,DesktopMMD Team,97650.0
9584,All Guns On Deck,August,2015,12.99,50000.0,100000.0,75000.0,Decaying Logic,Decaying Logic,974250.0
